indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
3625,,sitio ver misa segunda vez detenido hermoso interior fotos aire exterior lugares comunes mostrar respeto caminar,"['NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB']","['sitio', 'misa', 'segunda vez detenido', 'fotos aire', 'lugares comunes', 'respeto']",[],0.0
3651,,iglesia hermosa afuera adentro nada casa vestida como gente de cristal,"['PROPN', 'ADJ', 'ADJ', 'ADV', 'PRON', 'NOUN', 'ADJ', 'SCONJ', 'NOUN', 'ADP', 'NOUN']","['iglesia hermosa', 'nada', 'casa vestida', 'como gente', 'cristal']","[{'text': 'iglesia', 'label': 'ORG'}]",0.09090909090909091
3653,,bonita iglesia ir a la pared de la iglesia cruzar la calle,"['ADJ', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN']","['la pared', 'la iglesia', 'la calle']","[{'text': 'bonita', 'label': 'MISC'}]",0.08333333333333333
3660,,iglesia diferente visto historia zona espíritu,"['PROPN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ']","['iglesia diferente', 'historia']",[],0.0
3697,,beautiful church inside especially crown top unique inside statue saint time,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'NOUN']","['beautiful church inside especially crown top unique', 'saint']","[{'text': 'beautiful', 'label': 'MISC'}, {'text': 'church inside especially', 'label': 'ORG'}, {'text': 'time', 'label': 'ORG'}]",0.2727272727272727
3713,,iglesia hermosa amigable fui a ver la catedral semana tranquila pacífica,"['PROPN', 'ADJ', 'ADJ', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADJ']","['iglesia hermosa', 'la catedral']","[{'text': 'iglesia', 'label': 'ORG'}]",0.09090909090909091
3728,,must see church absolutely beautiful clean place unique,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'SCONJ']","['must', 'absolutely beautiful']","[{'text': 'must', 'label': 'PER'}]",0.125
3750,,hermosa iglesia que vale la pena visitar asistí a misa iglesia magnífico coro bien vale la pena visitar ver,"['ADJ', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'PROPN', 'ADV', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB']","['hermosa iglesia', 'que', 'la pena', 'asistí', 'misa', 'iglesia magnífico', 'coro', 'la pena']",[],0.0
3758,,must stop see downtown view inside well feel see history,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['must stop see', 'well feel see']","[{'text': 'must stop', 'label': 'ORG'}, {'text': 'well feel', 'label': 'PER'}]",0.2
3759,,quiero volver asistir a inglés servicio arquitectura absolutamente impresionante volver,"['VERB', 'VERB', 'VERB', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'ADV', 'ADJ', 'VERB']","['inglés servicio', 'arquitectura']",[],0.0
3764,,iglesia que vale la pena visitar ver detalles arquitectura hermosa,"['NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADJ']","['iglesia', 'que', 'la pena', 'detalles arquitectura']",[],0.0
3787,,todavía hermosa masa yendo detenida asombro por dentro,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADV']",['todavía hermosa masa yendo detenida asombro'],[],0.0
3794,,maravillosa iglesia ver incluso misa inglés visita bilingüe hermosa iglesia fue un día perfecto,"['PROPN', 'ADJ', 'VERB', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADJ']","['maravillosa', 'incluso misa inglés', 'visita bilingüe hermosa iglesia']",[],0.0
3815,,ver iglesia dama edificio asombroso,"['VERB', 'PROPN', 'PROPN', 'NOUN', 'ADJ']",['iglesia dama edificio asombroso'],[],0.0
3847,,"Bonita catedral, corazón del casco antiguo, definitivamente un buen sitio.","['PROPN', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['Bonita catedral', ', corazón', 'casco antiguo', ', definitivamente un buen sitio']",[],0.0
3914,,go marina vallarta go port say service awesome view tell say,"['ADP', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']",['marina vallarta go port say service awesome view tell say'],"[{'text': 'go marina', 'label': 'LOC'}, {'text': 'tell say', 'label': 'MISC'}]",0.18181818181818182
3937,,bonito paseo marítimo muchos restaurantes terminaron lugar excelente comida bebidas definitivamente recomendado,"['ADJ', 'NOUN', 'ADJ', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'ADJ']","['bonito paseo marítimo', 'muchos restaurantes', 'excelente comida bebidas']","[{'text': 'bonito', 'label': 'PER'}]",0.08333333333333333
3938,,nice afternoon spent walking around drink two nice easy get bus zone,"['VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB']","['spent walking around drink two', 'easy', 'get bus']","[{'text': 'nice afternoon spent walking around', 'label': 'ORG'}]",0.08333333333333333
3955,,left marina deep nice marina convenient easy get,"['VERB', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['marina', 'deep', 'marina convenient', 'easy', 'get']","[{'text': 'deep nice marina', 'label': 'ORG'}, {'text': 'convenient easy', 'label': 'PER'}]",0.25
3985,,excelentes compras seguro ideal para familias compras restaurantes precios excelente barco gratis,"['ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PROPN']","['excelentes compras seguro', 'familias compras', 'precios', 'barco', 'gratis']",[],0.0
4055,,"Excelente área para caminar, disfrutar de tiendas interesantes, maravillosos restaurantes, definitivamente regresaremos buscando cerca del puerto deportivo, mucha oferta de excelente comida, vistas panorámicas.","['ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'ADV', 'VERB', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT']","['Excelente área', 'tiendas interesantes', ', maravillosos', 'puerto deportivo', ', mucha oferta', 'excelente comida', ', vistas panorámicas']",[],0.0
4083,,Encontré todo comida gratis restaurante tragos tequila gran parte para pasear,"['PROPN', 'PRON', 'PROPN', 'ADV', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADP', 'VERB']","['Encontré todo comida gratis restaurante tragos', 'gran parte']","[{'text': 'Encontré', 'label': 'PER'}]",0.09090909090909091
4090,,pescar en el sur ir a pescar vallarta bonito genial siempre pescar en vallarta,"['VERB', 'ADP', 'DET', 'NOUN', 'AUX', 'ADP', 'VERB', 'PROPN', 'ADJ', 'ADJ', 'ADV', 'VERB', 'ADP', 'PROPN']","['el sur', 'vallarta', 'vallarta']",[],0.0
4124,,Pasé horas almorzando revisando tiendas cosas del puerto deportivo área de precios parece establecida área de descanso turística menos vista,"['PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADV', 'ADJ']","['Pasé', 'horas', 'tiendas cosas', 'puerto deportivo', 'precios', 'área', 'descanso turística']",[],0.0
4150,,Caminé buscando lotes de alquiler botes restaurantes muchos área de autobuses locales observar cocodrilos muchos área de iguanas excelente área caminar,"['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB']","['Caminé', 'lotes', 'alquiler', 'muchos área', 'autobuses locales', 'cocodrilos', 'muchos área', 'iguanas', 'excelente área']","[{'text': 'Caminé', 'label': 'PER'}]",0.047619047619047616
4354,,mucha aventura en crucero al aire libre,"['DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ']","['mucha aventura', 'crucero', 'aire libre']",[],0.0
4358,,area enter pretty upscale condos,"['VERB', 'ADJ', 'VERB', 'ADJ', 'ADJ']",[],"[{'text': 'area enter', 'label': 'PER'}]",0.2
4360,,went marina vallarta get massages day spa minute massage best activities week needed,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'VERB']","['went marina vallarta get massages day spa', 'massage', 'best activities week']","[{'text': 'went marina vallarta get massages day', 'label': 'PER'}, {'text': 'massage best activities week needed', 'label': 'MISC'}]",0.15384615384615385
4401,,marina great prepared restaurant people eat,"['PROPN', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'AUX']","['marina great', 'restaurant']","[{'text': 'marina', 'label': 'MISC'}, {'text': 'great prepared', 'label': 'MISC'}]",0.3333333333333333
4437,,safe experience beautiful,"['NOUN', 'PROPN', 'PROPN']",['safe experience beautiful'],"[{'text': 'safe experience', 'label': 'ORG'}, {'text': 'beautiful', 'label': 'MISC'}]",0.6666666666666666
4446,,fun stroll local merchants quite nice fun talk,"['ADV', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN']","['fun stroll local', 'nice', 'fun']",[],0.0
4457,,área de amor un paseo comprar comer parar beber hermoso limpio seguro favorito,"['NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'ADJ']","['área', 'amor', 'un paseo', 'limpio seguro']",[],0.0
4458,,marina lot fun several nice shops restaurants marina safe clean beautiful,"['PROPN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN']","['marina lot fun several nice shops restaurants marina safe', 'beautiful']","[{'text': 'marina', 'label': 'ORG'}, {'text': 'beautiful', 'label': 'MISC'}]",0.18181818181818182
4517,,actually favorite quiet clean many good restaurants,"['NOUN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN']","['actually', 'quiet', 'many', 'good restaurants']","[{'text': 'actually', 'label': 'PER'}]",0.14285714285714285
4567,,best restaurant port marina vallarta good see crocodiles water close,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'VERB', 'VERB']",['best restaurant port marina vallarta good see crocodiles'],"[{'text': 'best', 'label': 'LOC'}]",0.1
4654,,Haga tiempo excelentes artesanos además de interesantes vendedores de comida además de dos toneladas de restaurantes como el agua excelentes compras de recuerdos observar a la gente,"['VERB', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN']","['tiempo', 'además de interesantes vendedores', 'comida', 'además de dos toneladas', 'restaurantes', 'como el agua', 'excelentes compras', 'recuerdos', 'la gente']",[],0.0
4692,,go restaurant lots empty,"['ADP', 'PROPN', 'PROPN', 'VERB']",['restaurant lots'],"[{'text': 'restaurant lots', 'label': 'PER'}]",0.25
4761,,vine por primera vez limpio seguro lugar perfecto caminar disfrutar del agradable clima invernal vallarta,"['VERB', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'PROPN']","['primera vez', 'limpio seguro lugar perfecto', 'agradable clima invernal']","[{'text': 'vine', 'label': 'LOC'}]",0.06666666666666667
4768,,spend lot time vallarta always near marina great restaurants fun,"['ADJ', 'ADP', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'ADV']","['time', 'always near', 'marina great restaurants']","[{'text': 'spend lot time', 'label': 'ORG'}, {'text': 'great restaurants fun', 'label': 'ORG'}]",0.2
4788,,Nunca he visto mucha comida maravillosa. Disfruté cada bocado. Cada viaje.,"['ADV', 'AUX', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT']","['mucha comida maravillosa', 'cada bocado', 'Cada viaje']","[{'text': 'Disfruté', 'label': 'PER'}, {'text': 'Cada viaje', 'label': 'MISC'}]",0.14285714285714285
4832,,marina vallarta great visit view sunset lot restaurants bars quiet relax lot recommend place go vallarta place minutes airport minutes away downtown,"['PROPN', 'PROPN', 'PROPN', 'ADJ', 'ADJ', 'ADJ', 'ADP', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'ADJ', 'PROPN', 'ADJ', 'ADJ', 'NOUN']","['marina vallarta great visit view', 'restaurants bars', 'quiet', 'recommend place', 'minutes airport']","[{'text': 'great visit', 'label': 'LOC'}, {'text': 'sunset lot restaurants bars quiet relax', 'label': 'MISC'}, {'text': 'lot recommend', 'label': 'LOC'}]",0.13636363636363635
4857,,condo gemelas beach us condo beautiful sand clean condos rent condo go,"['VERB', 'NOUN', 'VERB', 'DET', 'VERB', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'VERB', 'DET']","['gemelas', 'beautiful', 'sand', 'condos']","[{'text': 'us', 'label': 'ORG'}, {'text': 'sand', 'label': 'PER'}]",0.16666666666666666
4868,,hotel gemelas place need take bus hotel private beach nice place like recommend beach,"['NOUN', 'ADJ', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN']","['hotel gemelas', 'need', 'bus', 'hotel', 'private beach nice', 'like recommend beach']",[],0.0
4892,,people vendors,"['VERB', 'NOUN']",['vendors'],"[{'text': 'people vendors', 'label': 'MISC'}]",0.5
4899,,one beautiful go,"['VERB', 'PROPN', 'ADP']",['beautiful'],"[{'text': 'one beautiful', 'label': 'MISC'}]",0.3333333333333333
4936,,hermosas playas bonita agua agua hermoso tiempo,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN']","['hermosas playas', 'agua', 'tiempo']",[],0.0
4942,,best beaches best sun beach snorkeling beaches,"['VERB', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ']","['beaches best sun', 'snorkeling']","[{'text': 'best beaches best sun beach snorkeling beaches', 'label': 'PER'}]",0.14285714285714285
4943,,quite climb lot stairs locals look day,"['VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['climb', 'stairs locals look day']","[{'text': 'lot stairs locals', 'label': 'PER'}, {'text': 'look day', 'label': 'ORG'}]",0.2857142857142857
4948,,Absolutamente playa subir escaleras,"['ADV', 'AUX', 'VERB', 'NOUN']",['escaleras'],[],0.0
4951,,playa privada agua hermosa playa de arena agua limpia gemelas amadas,"['NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADJ']","['playa privada', 'hermosa playa', 'arena']",[],0.0
4953,,uno playas arena blanca agua clara playa pública,"['PRON', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ']","['uno playas arena blanca', 'agua', 'clara playa pública']",[],0.0
4998,,ir encontrado tour restaurante tirolesas dar,"['AUX', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB']",['tour restaurante'],[],0.0
5082,,Arriva autobús sugerir restaurante al lado realmente restaurante mejor agradable volver familia ir restaurante,"['PROPN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADJ', 'ADV', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADJ']","['Arriva autobús', 'restaurante', 'lado', 'familia']",[],0.0
5098,,get meet predator place jungle literally ride get big food restaurant look flies get drink,"['PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN']","['get meet predator', 'jungle literally', 'get big', 'restaurant look flies get drink']","[{'text': 'get meet predator', 'label': 'MISC'}, {'text': 'jungle literally', 'label': 'MISC'}, {'text': 'restaurant look flies get', 'label': 'MISC'}]",0.2
5122,,cascada columpio uso tobogán salto río comida promedio bueno caro comparado calidad pareja cervezas todo bien,"['ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'PRON', 'ADV']","['columpio uso tobogán', 'salto río comida promedio bueno caro comparado calidad pareja cervezas todo']",[],0.0
5141,,go car go lunch go,"['ADP', 'VERB', 'PROPN', 'PROPN', 'AUX']",['go lunch'],[],0.0
5167,,gracias richie increíble aventura en tirolesa genial estrella increíble,"['ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADJ']","['richie', 'tirolesa genial estrella increíble']",[],0.0
5169,,went great view got see house zip line also got see waterfall kind staff people,"['PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB']","['went great view got see', 'zip line']","[{'text': 'went great view got see house zip line also got see waterfall kind staff people', 'label': 'MISC'}]",0.06666666666666667
5176,,tiempo maravilloso amado cada minuto tirolesas caídas de agua piscinas de caída,"['NOUN', 'ADJ', 'ADJ', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN']","['tiempo maravilloso', 'cada minuto tirolesas', 'agua piscinas', 'caída']",[],0.0
5179,,guides fun engaging lots ziplines even let go upside would suggest town,"['NOUN', 'ADJ', 'NOUN', 'PROPN', 'ADJ', 'VERB', 'ADJ', 'ADP', 'VERB', 'PROPN', 'PROPN', 'NOUN']","['guides', 'fun engaging', 'lots ziplines', 'would suggest town']","[{'text': 'let go upside', 'label': 'MISC'}]",0.08333333333333333
5192,,excellent guides us fun zip lines amazing exciting experience,"['NOUN', 'ADJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'ADJ']","['excellent guides', 'us fun zip lines amazing exciting']","[{'text': 'excellent guides us fun zip lines amazing exciting experience', 'label': 'MISC'}]",0.1111111111111111
5198,,far best zip line ever done better guide friendly patient professional must,"['VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'PROPN']","['zip line ever', 'better', 'friendly patient professional', 'must']","[{'text': 'far best zip line', 'label': 'MISC'}]",0.08333333333333333
5208,,great experience richie great tour guide nice cool great job use zipline,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['great experience richie great tour', 'nice', 'cool', 'great', 'job use', 'zipline']","[{'text': 'great experience', 'label': 'ORG'}, {'text': 'great tour guide', 'label': 'MISC'}, {'text': 'cool great job use zipline', 'label': 'MISC'}]",0.25
5212,,zip lines made super special fantastic guides experience amazing guides made extra fun great time restaurant also,"['PROPN', 'NOUN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'AUX', 'NOUN', 'VERB', 'VERB', 'NOUN']","['zip lines made super special fantastic guides experience amazing guides made extra fun great time', 'also']","[{'text': 'fantastic guides experience amazing guides made', 'label': 'ORG'}, {'text': 'great time', 'label': 'ORG'}]",0.11764705882352941
5235,,staff extremely helpful friendly felt safe absolute blast far must,"['VERB', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ']","['extremely', 'helpful friendly', 'felt safe absolute']","[{'text': 'staff', 'label': 'PER'}]",0.1
5237,,aventura increíble realmente recomiendo a richie maravilloso útil necesito venir,"['NOUN', 'ADJ', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'VERB']","['aventura increíble', 'richie maravilloso']",[],0.0
5269,,trip great interesting alive bring repellent,"['VERB', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'VERB']","['great', 'interesting', 'bring']","[{'text': 'trip great interesting alive bring', 'label': 'MISC'}]",0.16666666666666666
5276,,ir encontrado tour restaurante tirolesas dar,"['AUX', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB']",['tour restaurante'],[],0.0
5350,,personal excelente atento divertido se aseguró de que todo fuera seguro buen momento disfruté viendo a mi novio,"['NOUN', 'ADJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'SCONJ', 'PRON', 'AUX', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN']","['personal', 'excelente atento divertido', 'todo fuera seguro buen momento', 'mi novio']",[],0.0
5354,,zip line staff amazing super helpful front,"['PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']",['zip line staff amazing super helpful front'],"[{'text': 'line staff amazing super', 'label': 'PER'}]",0.14285714285714285
5366,,richie temo increíble mejor momento muchas risas divertido altamente recomendado amigos familia,"['NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'PROPN']","['richie', 'mejor momento', 'muchas risas divertido altamente recomendado amigos']","[{'text': 'richie', 'label': 'MISC'}]",0.08333333333333333
5408,,amazing time zip lining drake made experience much fun funny go request,"['NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN']","['amazing time', 'zip lining drake made experience', 'fun', 'request']","[{'text': 'amazing time zip lining', 'label': 'MISC'}, {'text': 'funny', 'label': 'PER'}]",0.16666666666666666
5429,,Fuimos de gira mariscos ok personal ok lindo lugar mira a tu alrededor,"['VERB', 'ADP', 'NOUN', 'ADJ', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADV']",['gira mariscos'],[],0.0
5499,,taxi nos dejó entrada sendero río pago pesos hora realizado tomado regresó restaurante agua área de juegos,"['NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'PROPN']","['taxi', 'entrada', 'sendero río', 'pesos hora realizado tomado', 'agua área', 'juegos']","[{'text': 'taxi', 'label': 'PER'}]",0.058823529411764705
