Lugar,Estrellas,Comentario,Red_Social
Rivera_Maya,2.0,museo grande exhibicion pequeña vas ir area sitio arqueologico lleva repelente mosquitos volveras loco cuidado grandes lagartijas camino verdad volveria visitar lugar olor penetrante restaurantes cerca solo 7 eleven pasando calle personal amable creo mejor lugar,Maps
Rivera_Maya,3.0,museo pequeño bonito recorres 1h 30 2h embargo descuidado podria haber señalizacion hacia zona arqueologica general lugar tranquilo aglomeracion gente respiro toda zona hotelera alrededor,Maps
Rivera_Maya,2.0,descuidado oxidado nadie explica sala exhibicion pocas piezas entrada 100 pesos mexicanos persona cancun deberian invertir mejorar aspecto museo imaginabamos encontrariamos museo increible museo antropologia ciudad mexico desafortunadamente quedamos decepcionados,Maps
Rivera_Maya,1.0,lugar abandonado gobierno funciona aire acondicionado funciona elevador estructura deteriorada guias turisticos rampas hacerse silla ruedas ningun evento planeado exposiciones temporales falta inversion publicidad ser zona tan importante turistica condiciones,Maps
Rivera_Maya,3.0,interesante lugar conocer cultura maya solo cobrando entrada entiendo presupuesto aire acondicionado puede disfrutar maximo parece sauna zona arqueologica lleva algun repelente imposible recorrerla completa aunque pequeña cantidad mosquitos,Maps
Rivera_Maya,5.0,excelente lugar conocer historia maya afortunadamente puntos informacion edificios zona arqueologica hace falta algun guia costo accesible cuesta 90 pesos mexicanos estudiante mexicano profesor credencial vigente gratis museo excelente mucha informacion cada objeto ser lugar cultura maya siento hace falta igual manera hace falta guia aun detalles recomiendo,Maps
Rivera_Maya,5.0,vuelta pasado duda dejara reflexionando puedes comprar entradas lugar credencial estudiantes pagan domingos entrada libre lunes abren lugar higienico cuenta estacionamiento visita puedes perderte,Maps
Rivera_Maya,3.0,falta mantenimiento dicen dan suficiente presupuesto pocas piezas zona arqueologica vale pena muchas iguanas diversas,Maps
Rivera_Maya,3.0,edificio bonito triste ver da mantenimiento adecuado pocas salas disponibles aire acondicionado encierra horrible calor puedes disfrutar lectura informacion coleccion ve inah puso corazon explicaciones exhibido ver letreros uso sirve etc da mal aspecto espero mantenga coleccion mantenimiento adecuado pueda recibir mayor difusion muchisimo potencial puedes aprender historia maya plus visto chichen itza tulum,Maps
Rivera_Maya,3.0,cobro domingos gratuito nacionales falta mantenimiento triste ver notas museo solo hojas pegadas iluminacion partes adecuada baños sucios,Maps
Rivera_Maya,5.0,lugar bastante grande muchas piezas arqueologicas expuestas encuentras retablos enormes disfrutar cultura maya duda increible recorrer ruinas vegetacion cautivara puedo dejar pasar aun lado tienda recuerdos museo precios accesibles piezas replicas bastante buenas bastantes libros valen oro duda lugar excelente costoso diferencia cancun recomendable,Maps
Rivera_Maya,4.0,bonito cuenta exposicion mascaras bastante llamativas domingos entrada libre mexicanos sugiero llevar repelente incluso medio dia mosquitos salas museo luces parpadeaban lastima vista,Maps
Rivera_Maya,3.0,descuidado quitaron exposiciones sala viste aire acondicionado letrero decia recibian apoyo arreglar instalaciones elevador sirve,Maps
Rivera_Maya,1.0,llegamos 16 vez ser homestos decirnos cerraban 30 minutos dijeron luego dijeron debiamos volver dia siguiente pagar queriamos volver verlo internet ponia cerraba 17,Maps
Rivera_Maya,1.0,lugar pobre pocas piezas honestamente parecieron valor casi utensilios utilizaban prehispanicos rocas encontradas desgastadas museo pequeño zona arqueologica linda mucha vegetacion encuentras iguanas embargo ruinas ahi 5 igualmente interesantes mal gusto lockers dejar cosas casi puedes pasar bolsa mano debe tener ciertas dimensiones pequeñas camaras profesionales fundas sombrillas cosas asi costo 70pp recorrido dura 1hra,Maps
Rivera_Maya,1.0,lastima museo informacion tan relevante condiciones aire acondicionado baños apenas funcionan super descuidado mala señalizacion personal apatico paseo exterior descuidado nulo mantenimiento,Maps
Rivera_Maya,1.0,pesimo encuentra museo buena iluminacion ver piezas ademas faltan sucias vitrinas clara indicacion subir haces rampa tres niveles cansado personas mayores aire acondicionado guias personal seguridad oyendo musica fuerte sentadas piso obstruyendo paso dan mala imagen pagas 100 coman moscos,Maps
Rivera_Maya,1.0,museo encuentra pesimas condiciones verdadera vergüenza exhibir piezas recinto comodidades calor infernal aire acondicionado pantallas interactivas funcionan toda seccion sur museo completamente vacia piezas exhibian ahi esfumaron solo fotos ninguna trascendencia estela fibra vidrio pudor informar reproduccion cartulinas protesta empleados sindicalizados exigen respeten derechos laborales nota falta mantenimiento carencia presupuesto solo libreria aire acondicionado entrar ahi temperatura podria ocasionar neumonia fulminante condensacion agua pulmones entrar zona 34⁰c menos 20⁰c choque termico ademas musica ambiental regueton zona arqueologica ve falsa realmente nota injerencia 4t recuerdo museo interesante podia recorrer comodamente ahora peor entrar temazcal definitivamente experiencia decepcionante visita recomiendo visitarlo menos pagar entrar derretirse vida,Maps
Rivera_Maya,1.0,exposicion increible museo falta mantenimiento contaba aire acondicionado definitivamente nota presupuesto,Maps
Rivera_Maya,1.0,lamentable museo sala abierta edificio grande solo sala acabar menos mitad sala exposicion algun artista plastico ver mayas lockers cerrados baños mitad capacidad ruina dentro llena mosquitos gente corre ver corre huir,Maps
Rivera_Maya,1.0,lugar lugubre aparenta abandonado elevadores banios funcionan estan servicio temporalmente valor recibi pago tenia muchisimas expectativas lugar verdaderamente pesimo inviertan dinero tiempo ello,Maps
Rivera_Maya,1.0,desafortunado accidente recorrido san miguelito cai raspe rodilla esguince tobillo museo cuentan botiquin silla ruedas dos chicas q ahi bastante groseras diciendo q obligacion contar apoyaron gerente solo pidio disculpas recomiendo situacion q ocurre recorrido servicio basico primeros auxilios,Maps
Rivera_Maya,1.0,pocas piezas bien comentan mayoria vasijas zona arqueologica bien guardia resguarda piramide amablemente ofrece tomarte foto dices gracias dice quiera dar propina ven oportunidad obtener dinero,Maps
Rivera_Maya,1.0,mala imitacion engañan traido hallazgo zona demas hacen dar tuor bosque demasiados zancudos deberian fumigar,Maps
Rivera_Maya,2.0,domingo hacia bastante calor prenden aire acondicionado ninguna sala museo elevadores sirven ninguno museo pequeño cuenta varias piezas interes interesante pequeña zona ruinas escondida museo,Maps
Rivera_Maya,2.0,bastante aburrido caro esperaba hermoso vale pena,Maps
Rivera_Maya,2.0,fraude museo sucio descuidado funcionaron elevador sanitarios agua papel mal museografia pesima cedulas bajas letra visible publican reciente u creacion pretiles pasillos moho oxidados enorme fraude construccion operacion recomiendo,Maps
Rivera_Maya,2.0,salas aire acondicionado señorita dicen calor cobran tarifas completa mal,Maps
Rivera_Maya,2.0,hermosisimo edificio jardines grandiosos ruinasmuseo desperdiciado donde grandes exposiciones grandes artistas mundo bienal jardines grandiosos ruinas superlativas mayas ahi pintura fresco conserva muestra q roo lugar pintores echenle ganas exposiciones grandes artistas actuales,Maps
Rivera_Maya,2.0,pena ver abandono inah museo maya cancun exposicion pobre informacion instalaciones degradadas piezas valiosas poca nula contextualizacion zona arqueologica san miguel mismo problema menos iguanas sobra,Maps
Rivera_Maya,2.0,piezas arqueologicas impresionantes parte cultura personal amable costo 80 mx gusto pequeña exposicion muchas salas cerradas falta presupuesto segun escuchamos pudimos visitar zona arqueologica mismo motivo baños lockers pocos letreros ingles espero dependencias correspondientes puedan brindarle apoyo museo,Maps
Rivera_Maya,2.0,10 junio 2022 abierto completamente entonces atractivo pude ver piramide caminos conducen recorrido limpios tranquilo ideal conversar alguien mientras recorridos,Maps
Rivera_Maya,2.0,apenas fin semana lleve desilucion zona arqueologica llena moscos podia visitar ridiculo fumiguen dineral quintana roo inah edo calle observacion guias turistas hablen historia sitio absurdo pesimo director sitio riesgo pique mosco dengue vayan bajo propio riesgo,Maps
Rivera_Maya,2.0,grupo grande lastimosamente guia platicara museo realmente vio casi salvo 1 piramide restos casa indigena visitar conoces piramides pues realmente casi museo,Maps
Rivera_Maya,2.0,costado encontrar museo carretera cartel carretera indique donde museo mayas museo todas explicaciones español ingles ninguna explicacion lengua maya parece falta consideracion toda cultura civilizacion maya,Maps
Rivera_Maya,2.0,clima funciona elevadores lleven repelente mosquitos porq demasiados realidad demasiados,Maps
Rivera_Maya,2.0,pequeño pocas piezas museo zona arqueologica pequeña casi destruido gran mayoria,Maps
Rivera_Maya,2.0,exposiciones sucias esqueleto tigre dientes sable distinguia capa polvo encargados areas salvo cajero vigilantes entrada piramide brindaron informacion gente disponible apoyarse experiencia bastante desilusionante,Maps
Rivera_Maya,2.0,hace falta gente explique historia maya cosas pobre cosas conocer digo pagas ver cosa todas partes dinero primero hacer conocer tradiciones historia,Maps
Rivera_Maya,2.0,deberian actualizar horario pagina dice cierra 6 pm llegamos 2 40 dejaron entrar porqu ultimo grupo entro 2 30 pandemia cierran 3 00,Maps
Rivera_Maya,2.0,museo nuevas adquisiciones nuevas areas alebrijes tapados unico rescatable actividades manuales familia oajala puedan hacer museo,Maps
Rivera_Maya,2.0,museo bien aire acondicionado caminata piramide demasiado larga ver pocas piezas arqueologicas solo advierten mosquitos despues comprar entradas luego intentan vender repelente tiendas edificio bonito piezas geniales,Maps
Rivera_Maya,2.0,hermosas exhibiciones pequeño templo encantador ruinas justo zona turistica decepciono exhibiciones ceramica piedra explicaciones ingles dificultaba hablaban español pudieran entender cada detalle deteriorado necesita ayuda alguien cuidando bien jardines bonitos paseo arboles templo encantador recomiendo ir requieren grandes expectativas,Maps
Rivera_Maya,2.0,entrada cuesta 100 pesos puede pagar tarjeta credito maquina funcionaba llegamos esperar 10 minutos abrieran aceptaban dolares estadounidenses bien sido rapido 200 pesos efectivo zona arqueologica interesante sombra embargo senderos rocosos asi asegurate llevar calzado cerrado zapatillas deportivas piramide ves fotos punto alejado sendero tan lejos acostumbrado caminar largas distancias especialmente senderos rocosos polvorientos podria resultarte lejos subir museo tercer piso subir seis rampas parece ascensores parecen haber servicio mantenimiento meses incluso años vez arriba aire acondicionado ah cierto baños planta baja detras taquillas asegurate ir subir museo,Maps
Rivera_Maya,2.0,museo interesante desgracia aire insoportable suelo necesita aire acondicionado sistema climatizacion pocos ventiladores insuficientes temperatura ronda 40 grados celsius desagradable constantemente cubiertos sudor,Maps
Rivera_Maya,3.0,descuidado quitaron exposiciones sala viste aire acondicionado letrero decia recibian apoyo arreglar instalaciones elevador sirve,Maps
Rivera_Maya,3.0,museo tal regular pocas piezas mala iluminacion nula descripcion parte arqueologica destacable cimientos pequeña piramide maya puede apreciar cerca,Maps
Rivera_Maya,3.0,bonito falta mas limpieza reparaciones igual recomiendo dan miedo iguanas ten cuidado aparecen cualquier momento darte cuenta parecen caiman,Maps
Rivera_Maya,3.0,salva ruinas resguardan reliquias ahi encuentra descuidado edificio,Maps
Rivera_Maya,3.0,museo potencial construccion lugar lindo embargo salas aire acondicionado suplicio muchas salas vacias servicios elevadores personas discapacidad funcionan museografia pobre iluminacion pesima,Maps
Rivera_Maya,3.0,edificio deterioro notable parece increible siendo museo tan importante cuente aire acondicionado pregunte lleva par meses reparar asi imposible disfrutar ampliamente completo exposicion temperatura humedad impidio realmente aprovechado espacio actualmente solo estan funcionamiento dos pequeñas salas ademas cuenta museo sistema confiable venta boletos control acceso validacion estos decepcionante espere conocerlo genere demasiadas expectativas costo boleto persona 100 pesos,Maps
Rivera_Maya,3.0,distribucion presentacion piezas puede mejorar nota descuidado aunque zona ubica pequeña trabajo mantenimiento hacer,Maps
Rivera_Maya,3.0,museo vacio creo debe haber guia disponibles den mas vida museo dar recorrido mismo agradable niños aburrido unico llamo atencion alebrijes entrada,Maps
Rivera_Maya,3.0,lugar interesante cuenta area exhibicion esculturas vasijas utensilios calendarios etc area ruinas agradable explorar,Maps
Rivera_Maya,2.0,reserven sitio confusion disfrutaron llegar reserven directamente contoy adventures solo aceptan usd lleven efectivo paguen 6 adicional tour contoy genial contoy regalo,Maps
